model_date,Geo,Geo_Level,Freq,Incidents
2016-10-23,UNIVERSITY,council_district,weekly,39
2016-10-30,DELAWARE,council_district,weekly,32
2016-10-30,ELLICOTT,council_district,weekly,46
2016-10-30,FILLMORE,council_district,weekly,48
2016-10-30,LOVEJOY,council_district,weekly,29
2016-10-30,MASTEN,council_district,weekly,35
2016-10-30,NIAGARA,council_district,weekly,42
2016-10-30,NORTH,council_district,weekly,28
2016-10-30,SOUTH,council_district,weekly,14
2016-10-30,UNIVERSITY,council_district,weekly,35
2016-11-06,DELAWARE,council_district,weekly,16
2016-11-06,ELLICOTT,council_district,weekly,32
2016-11-06,FILLMORE,council_district,weekly,49
2016-11-06,LOVEJOY,council_district,weekly,39
2016-11-06,MASTEN,council_district,weekly,43
2016-11-06,NIAGARA,council_district,weekly,33
2016-11-06,NORTH,council_district,weekly,26
2016-11-06,SOUTH,council_district,weekly,34
2016-11-06,UNIVERSITY,council_district,weekly,30
2016-11-13,DELAWARE,council_district,weekly,21
2016-11-13,ELLICOTT,council_district,weekly,28
2016-11-13,FILLMORE,council_district,weekly,54
2016-11-13,LOVEJOY,council_district,weekly,35
2016-11-13,MASTEN,council_district,weekly,36
2016-11-13,NIAGARA,council_district,weekly,37
2016-11-13,NORTH,council_district,weekly,46
2016-11-13,SOUTH,council_district,weekly,23
2016-11-13,UNIVERSITY,council_district,weekly,44
2016-11-20,DELAWARE,council_district,weekly,13
2016-11-20,ELLICOTT,council_district,weekly,43
2016-11-20,FILLMORE,council_district,weekly,36
2016-11-20,LOVEJOY,council_district,weekly,37
2016-11-20,MASTEN,council_district,weekly,34
2016-11-20,NIAGARA,council_district,weekly,31
2016-11-20,NORTH,council_district,weekly,23
2016-11-20,SOUTH,council_district,weekly,30
2016-11-20,UNIVERSITY,council_district,weekly,34
2016-11-27,DELAWARE,council_district,weekly,29
2016-11-27,ELLICOTT,council_district,weekly,43
2016-11-27,FILLMORE,council_district,weekly,48
2016-11-27,LOVEJOY,council_district,weekly,28
2016-11-27,MASTEN,council_district,weekly,37
2016-11-27,NIAGARA,council_district,weekly,33
2016-11-27,NORTH,council_district,weekly,36
2016-11-27,SOUTH,council_district,weekly,24
2016-11-27,UNIVERSITY,council_district,weekly,39
2016-12-04,DELAWARE,council_district,weekly,14
2016-12-04,ELLICOTT,council_district,weekly,35
2016-12-04,FILLMORE,council_district,weekly,30
2016-12-04,LOVEJOY,council_district,weekly,43
2016-12-04,MASTEN,council_district,weekly,28
2016-12-04,NIAGARA,council_district,weekly,48
2016-12-04,NORTH,council_district,weekly,33
2016-12-04,SOUTH,council_district,weekly,21
2016-12-04,UNIVERSITY,council_district,weekly,31
2016-12-11,DELAWARE,council_district,weekly,27
2016-12-11,ELLICOTT,council_district,weekly,34
2016-12-11,FILLMORE,council_district,weekly,45
2016-12-11,LOVEJOY,council_district,weekly,32
2016-12-11,MASTEN,council_district,weekly,39
2016-12-11,NIAGARA,council_district,weekly,30
2016-12-11,NORTH,council_district,weekly,30
2016-12-11,SOUTH,council_district,weekly,15
2016-12-11,UNIVERSITY,council_district,weekly,38
2016-12-18,DELAWARE,council_district,weekly,17
2016-12-18,ELLICOTT,council_district,weekly,32
2016-12-18,FILLMORE,council_district,weekly,37
2016-12-18,LOVEJOY,council_district,weekly,37
2016-12-18,MASTEN,council_district,weekly,28
2016-12-18,NIAGARA,council_district,weekly,34
2016-12-18,NORTH,council_district,weekly,33
2016-12-18,SOUTH,council_district,weekly,17
2016-12-18,UNIVERSITY,council_district,weekly,27
2016-12-25,DELAWARE,council_district,weekly,19
2016-12-25,ELLICOTT,council_district,weekly,31
2016-12-25,FILLMORE,council_district,weekly,39
2016-12-25,LOVEJOY,council_district,weekly,29
2016-12-25,MASTEN,council_district,weekly,33
2016-12-25,NIAGARA,council_district,weekly,29
2016-12-25,NORTH,council_district,weekly,29
2016-12-25,SOUTH,council_district,weekly,18
2016-12-25,UNIVERSITY,council_district,weekly,27
2017-01-01,DELAWARE,council_district,weekly,21
2017-01-01,ELLICOTT,council_district,weekly,25
2017-01-01,FILLMORE,council_district,weekly,34
2017-01-01,LOVEJOY,council_district,weekly,33
2017-01-01,MASTEN,council_district,weekly,27
2017-01-01,NIAGARA,council_district,weekly,30
2017-01-01,NORTH,council_district,weekly,30
2017-01-01,SOUTH,council_district,weekly,21
2017-01-01,UNIVERSITY,council_district,weekly,29
2017-01-08,DELAWARE,council_district,weekly,18
2017-01-08,ELLICOTT,council_district,weekly,26
2017-01-08,FILLMORE,council_district,weekly,38
2017-01-08,LOVEJOY,council_district,weekly,31
2017-01-08,MASTEN,council_district,weekly,25
2017-01-08,NIAGARA,council_district,weekly,26
2017-01-08,NORTH,council_district,weekly,22
2017-01-08,SOUTH,council_district,weekly,18
2017-01-08,UNIVERSITY,council_district,weekly,23
2017-01-15,DELAWARE,council_district,weekly,22
2017-01-15,ELLICOTT,council_district,weekly,31
2017-01-15,FILLMORE,council_district,weekly,51
2017-01-15,LOVEJOY,council_district,weekly,37
2017-01-15,MASTEN,council_district,weekly,35
2017-01-15,NIAGARA,council_district,weekly,25
2017-01-15,NORTH,council_district,weekly,27
2017-01-15,SOUTH,council_district,weekly,21
2017-01-15,UNIVERSITY,council_district,weekly,23
2017-01-22,DELAWARE,council_district,weekly,25
2017-01-22,ELLICOTT,council_district,weekly,40
2017-01-22,FILLMORE,council_district,weekly,47
2017-01-22,LOVEJOY,council_district,weekly,35
2017-01-22,MASTEN,council_district,weekly,34
2017-01-22,NIAGARA,council_district,weekly,19
2017-01-22,NORTH,council_district,weekly,25
2017-01-22,SOUTH,council_district,weekly,18
2017-01-22,UNIVERSITY,council_district,weekly,34
2017-01-29,DELAWARE,council_district,weekly,22
2017-01-29,ELLICOTT,council_district,weekly,34
2017-01-29,FILLMORE,council_district,weekly,29
2017-01-29,LOVEJOY,council_district,weekly,23
2017-01-29,MASTEN,council_district,weekly,29
2017-01-29,NIAGARA,council_district,weekly,20
2017-01-29,NORTH,council_district,weekly,23
2017-01-29,SOUTH,council_district,weekly,18
2017-01-29,UNIVERSITY,council_district,weekly,22
2017-02-05,DELAWARE,council_district,weekly,14
2017-02-05,ELLICOTT,council_district,weekly,34
2017-02-05,FILLMORE,council_district,weekly,37
2017-02-05,LOVEJOY,council_district,weekly,23
2017-02-05,MASTEN,council_district,weekly,31
2017-02-05,NIAGARA,council_district,weekly,29
2017-02-05,NORTH,council_district,weekly,19
2017-02-05,SOUTH,council_district,weekly,20
2017-02-05,UNIVERSITY,council_district,weekly,19
2017-02-12,DELAWARE,council_district,weekly,10
2017-02-12,ELLICOTT,council_district,weekly,39
2017-02-12,FILLMORE,council_district,weekly,34
2017-02-12,LOVEJOY,council_district,weekly,19
2017-02-12,MASTEN,council_district,weekly,30
2017-02-12,NIAGARA,council_district,weekly,27
2017-02-12,NORTH,council_district,weekly,22
2017-02-12,SOUTH,council_district,weekly,18
2017-02-12,UNIVERSITY,council_district,weekly,31
2017-02-19,DELAWARE,council_district,weekly,14
2017-02-19,ELLICOTT,council_district,weekly,31
2017-02-19,FILLMORE,council_district,weekly,34
2017-02-19,LOVEJOY,council_district,weekly,22
2017-02-19,MASTEN,council_district,weekly,40
2017-02-19,NIAGARA,council_district,weekly,22
2017-02-19,NORTH,council_district,weekly,18
2017-02-19,SOUTH,council_district,weekly,25
2017-02-19,UNIVERSITY,council_district,weekly,34
2017-02-26,DELAWARE,council_district,weekly,19
2017-02-26,ELLICOTT,council_district,weekly,24
2017-02-26,FILLMORE,council_district,weekly,37
2017-02-26,LOVEJOY,council_district,weekly,21
2017-02-26,MASTEN,council_district,weekly,31
2017-02-26,NIAGARA,council_district,weekly,25
2017-02-26,NORTH,council_district,weekly,24
2017-02-26,SOUTH,council_district,weekly,22
2017-02-26,UNIVERSITY,council_district,weekly,24
2017-03-05,DELAWARE,council_district,weekly,15
2017-03-05,ELLICOTT,council_district,weekly,29
2017-03-05,FILLMORE,council_district,weekly,37
2017-03-05,LOVEJOY,council_district,weekly,20
2017-03-05,MASTEN,council_district,weekly,33
2017-03-05,NIAGARA,council_district,weekly,29
2017-03-05,NORTH,council_district,weekly,24
2017-03-05,SOUTH,council_district,weekly,18
2017-03-05,UNIVERSITY,council_district,weekly,32
2017-03-12,DELAWARE,council_district,weekly,13
2017-03-12,ELLICOTT,council_district,weekly,30
2017-03-12,FILLMORE,council_district,weekly,39
2017-03-12,LOVEJOY,council_district,weekly,19
2017-03-12,MASTEN,council_district,weekly,20
2017-03-12,NIAGARA,council_district,weekly,22
2017-03-12,NORTH,council_district,weekly,25
2017-03-12,SOUTH,council_district,weekly,11
2017-03-12,UNIVERSITY,council_district,weekly,21
2017-03-19,DELAWARE,council_district,weekly,14
2017-03-19,ELLICOTT,council_district,weekly,29
2017-03-19,FILLMORE,council_district,weekly,40
2017-03-19,LOVEJOY,council_district,weekly,33
2017-03-19,MASTEN,council_district,weekly,32
2017-03-19,NIAGARA,council_district,weekly,29
2017-03-19,NORTH,council_district,weekly,34
2017-03-19,SOUTH,council_district,weekly,13
2017-03-19,UNIVERSITY,council_district,weekly,34
2017-03-26,DELAWARE,council_district,weekly,13
2017-03-26,ELLICOTT,council_district,weekly,33
2017-03-26,FILLMORE,council_district,weekly,36
2017-03-26,LOVEJOY,council_district,weekly,31
2017-03-26,MASTEN,council_district,weekly,39
2017-03-26,NIAGARA,council_district,weekly,26
2017-03-26,NORTH,council_district,weekly,26
2017-03-26,SOUTH,council_district,weekly,12
2017-03-26,UNIVERSITY,council_district,weekly,46
2017-04-02,DELAWARE,council_district,weekly,15
2017-04-02,ELLICOTT,council_district,weekly,25
2017-04-02,FILLMORE,council_district,weekly,44
2017-04-02,LOVEJOY,council_district,weekly,29
2017-04-02,MASTEN,council_district,weekly,29
2017-04-02,NIAGARA,council_district,weekly,39
2017-04-02,NORTH,council_district,weekly,29
2017-04-02,SOUTH,council_district,weekly,17
2017-04-02,UNIVERSITY,council_district,weekly,32
2017-04-09,DELAWARE,council_district,weekly,16
2017-04-09,ELLICOTT,council_district,weekly,44
2017-04-09,FILLMORE,council_district,weekly,56
2017-04-09,LOVEJOY,council_district,weekly,32
2017-04-09,MASTEN,council_district,weekly,30
2017-04-09,NIAGARA,council_district,weekly,37
2017-04-09,NORTH,council_district,weekly,25
2017-04-09,SOUTH,council_district,weekly,21
2017-04-09,UNIVERSITY,council_district,weekly,33
2017-04-16,DELAWARE,council_district,weekly,16
2017-04-16,ELLICOTT,council_district,weekly,26
2017-04-16,FILLMORE,council_district,weekly,42
2017-04-16,LOVEJOY,council_district,weekly,35
2017-04-16,MASTEN,council_district,weekly,36
2017-04-16,NIAGARA,council_district,weekly,37
2017-04-16,NORTH,council_district,weekly,34
2017-04-16,SOUTH,council_district,weekly,25
2017-04-16,UNIVERSITY,council_district,weekly,30
2017-04-23,DELAWARE,council_district,weekly,24
2017-04-23,ELLICOTT,council_district,weekly,42
2017-04-23,FILLMORE,council_district,weekly,52
2017-04-23,LOVEJOY,council_district,weekly,29
2017-04-23,MASTEN,council_district,weekly,31
2017-04-23,NIAGARA,council_district,weekly,24
2017-04-23,NORTH,council_district,weekly,35
2017-04-23,SOUTH,council_district,weekly,24
2017-04-23,UNIVERSITY,council_district,weekly,38
2017-04-30,DELAWARE,council_district,weekly,19
2017-04-30,ELLICOTT,council_district,weekly,27
2017-04-30,FILLMORE,council_district,weekly,49
2017-04-30,LOVEJOY,council_district,weekly,34
2017-04-30,MASTEN,council_district,weekly,23
2017-04-30,NIAGARA,council_district,weekly,30
2017-04-30,NORTH,council_district,weekly,33
2017-04-30,SOUTH,council_district,weekly,23
2017-04-30,UNIVERSITY,council_district,weekly,29
2017-05-07,DELAWARE,council_district,weekly,18
2017-05-07,ELLICOTT,council_district,weekly,39
2017-05-07,FILLMORE,council_district,weekly,48
2017-05-07,LOVEJOY,council_district,weekly,26
2017-05-07,MASTEN,council_district,weekly,37
2017-05-07,NIAGARA,council_district,weekly,38
2017-05-07,NORTH,council_district,weekly,38
2017-05-07,SOUTH,council_district,weekly,22
2017-05-07,UNIVERSITY,council_district,weekly,31
2017-05-14,DELAWARE,council_district,weekly,35
2017-05-14,ELLICOTT,council_district,weekly,36
2017-05-14,FILLMORE,council_district,weekly,42
2017-05-14,LOVEJOY,council_district,weekly,29
2017-05-14,MASTEN,council_district,weekly,29
2017-05-14,NIAGARA,council_district,weekly,30
2017-05-14,NORTH,council_district,weekly,34
2017-05-14,SOUTH,council_district,weekly,16
2017-05-14,UNIVERSITY,council_district,weekly,36
2017-05-21,DELAWARE,council_district,weekly,20
2017-05-21,ELLICOTT,council_district,weekly,31
2017-05-21,FILLMORE,council_district,weekly,42
2017-05-21,LOVEJOY,council_district,weekly,32
2017-05-21,MASTEN,council_district,weekly,30
2017-05-21,NIAGARA,council_district,weekly,34
2017-05-21,NORTH,council_district,weekly,35
2017-05-21,SOUTH,council_district,weekly,15
2017-05-21,UNIVERSITY,council_district,weekly,31
2017-05-28,DELAWARE,council_district,weekly,23
2017-05-28,ELLICOTT,council_district,weekly,38
2017-05-28,FILLMORE,council_district,weekly,43
2017-05-28,LOVEJOY,council_district,weekly,30
2017-05-28,MASTEN,council_district,weekly,36
2017-05-28,NIAGARA,council_district,weekly,46
2017-05-28,NORTH,council_district,weekly,35
2017-05-28,SOUTH,council_district,weekly,17
2017-05-28,UNIVERSITY,council_district,weekly,45
2017-06-04,DELAWARE,council_district,weekly,27
2017-06-04,ELLICOTT,council_district,weekly,38
2017-06-04,FILLMORE,council_district,weekly,38
2017-06-04,LOVEJOY,council_district,weekly,43
2017-06-04,MASTEN,council_district,weekly,36
2017-06-04,NIAGARA,council_district,weekly,36
2017-06-04,NORTH,council_district,weekly,29
2017-06-04,SOUTH,council_district,weekly,24
2017-06-04,UNIVERSITY,council_district,weekly,48
2017-06-11,DELAWARE,council_district,weekly,27
2017-06-11,ELLICOTT,council_district,weekly,38
2017-06-11,FILLMORE,council_district,weekly,64
2017-06-11,LOVEJOY,council_district,weekly,28
2017-06-11,MASTEN,council_district,weekly,45
2017-06-11,NIAGARA,council_district,weekly,34
2017-06-11,NORTH,council_district,weekly,27
2017-06-11,SOUTH,council_district,weekly,29
2017-06-11,UNIVERSITY,council_district,weekly,45
2017-06-18,DELAWARE,council_district,weekly,32
2017-06-18,ELLICOTT,council_district,weekly,41
2017-06-18,FILLMORE,council_district,weekly,53
2017-06-18,LOVEJOY,council_district,weekly,36
2017-06-18,MASTEN,council_district,weekly,40
2017-06-18,NIAGARA,council_district,weekly,37
2017-06-18,NORTH,council_district,weekly,22
2017-06-18,SOUTH,council_district,weekly,27
2017-06-18,UNIVERSITY,council_district,weekly,48
2017-06-25,DELAWARE,council_district,weekly,24
2017-06-25,ELLICOTT,council_district,weekly,44
2017-06-25,FILLMORE,council_district,weekly,53
2017-06-25,LOVEJOY,council_district,weekly,38
2017-06-25,MASTEN,council_district,weekly,28
2017-06-25,NIAGARA,council_district,weekly,29
2017-06-25,NORTH,council_district,weekly,31
2017-06-25,SOUTH,council_district,weekly,18
2017-06-25,UNIVERSITY,council_district,weekly,40
2017-07-02,DELAWARE,council_district,weekly,24
2017-07-02,ELLICOTT,council_district,weekly,38
2017-07-02,FILLMORE,council_district,weekly,59
2017-07-02,LOVEJOY,council_district,weekly,29
2017-07-02,MASTEN,council_district,weekly,42
2017-07-02,NIAGARA,council_district,weekly,41
2017-07-02,NORTH,council_district,weekly,26
2017-07-02,SOUTH,council_district,weekly,19
2017-07-02,UNIVERSITY,council_district,weekly,32
2017-07-09,DELAWARE,council_district,weekly,24
2017-07-09,ELLICOTT,council_district,weekly,40
2017-07-09,FILLMORE,council_district,weekly,52
2017-07-09,LOVEJOY,council_district,weekly,38
2017-07-09,MASTEN,council_district,weekly,36
2017-07-09,NIAGARA,council_district,weekly,39
2017-07-09,NORTH,council_district,weekly,36
2017-07-09,SOUTH,council_district,weekly,21
2017-07-09,UNIVERSITY,council_district,weekly,41
2017-07-16,DELAWARE,council_district,weekly,23
2017-07-16,ELLICOTT,council_district,weekly,28
2017-07-16,FILLMORE,council_district,weekly,53
2017-07-16,LOVEJOY,council_district,weekly,37
2017-07-16,MASTEN,council_district,weekly,42
2017-07-16,NIAGARA,council_district,weekly,41
2017-07-16,NORTH,council_district,weekly,33
2017-07-16,SOUTH,council_district,weekly,29
2017-07-16,UNIVERSITY,council_district,weekly,37
2017-07-23,DELAWARE,council_district,weekly,23
2017-07-23,ELLICOTT,council_district,weekly,47
2017-07-23,FILLMORE,council_district,weekly,47
2017-07-23,LOVEJOY,council_district,weekly,33
2017-07-23,MASTEN,council_district,weekly,43
2017-07-23,NIAGARA,council_district,weekly,40
2017-07-23,NORTH,council_district,weekly,36
2017-07-23,SOUTH,council_district,weekly,22
2017-07-23,UNIVERSITY,council_district,weekly,28
2017-07-30,DELAWARE,council_district,weekly,21
2017-07-30,ELLICOTT,council_district,weekly,50
2017-07-30,FILLMORE,council_district,weekly,59
2017-07-30,LOVEJOY,council_district,weekly,26
2017-07-30,MASTEN,council_district,weekly,36
2017-07-30,NIAGARA,council_district,weekly,51
2017-07-30,NORTH,council_district,weekly,40
2017-07-30,SOUTH,council_district,weekly,24
2017-07-30,UNIVERSITY,council_district,weekly,44
2017-08-06,DELAWARE,council_district,weekly,29
2017-08-06,ELLICOTT,council_district,weekly,51
2017-08-06,FILLMORE,council_district,weekly,49
2017-08-06,LOVEJOY,council_district,weekly,35
2017-08-06,MASTEN,council_district,weekly,38
2017-08-06,NIAGARA,council_district,weekly,40
2017-08-06,NORTH,council_district,weekly,33
2017-08-06,SOUTH,council_district,weekly,15
2017-08-06,UNIVERSITY,council_district,weekly,45
2017-08-13,DELAWARE,council_district,weekly,25
2017-08-13,ELLICOTT,council_district,weekly,48
2017-08-13,FILLMORE,council_district,weekly,69
2017-08-13,LOVEJOY,council_district,weekly,39
2017-08-13,MASTEN,council_district,weekly,37
2017-08-13,NIAGARA,council_district,weekly,44
2017-08-13,NORTH,council_district,weekly,33
2017-08-13,SOUTH,council_district,weekly,28
2017-08-13,UNIVERSITY,council_district,weekly,51
2017-08-20,DELAWARE,council_district,weekly,28
2017-08-20,ELLICOTT,council_district,weekly,46
2017-08-20,FILLMORE,council_district,weekly,62
2017-08-20,LOVEJOY,council_district,weekly,34
2017-08-20,MASTEN,council_district,weekly,41
2017-08-20,NIAGARA,council_district,weekly,26
2017-08-20,NORTH,council_district,weekly,41
2017-08-20,SOUTH,council_district,weekly,22
2017-08-20,UNIVERSITY,council_district,weekly,44
2017-08-27,DELAWARE,council_district,weekly,28
2017-08-27,ELLICOTT,council_district,weekly,55
2017-08-27,FILLMORE,council_district,weekly,43
2017-08-27,LOVEJOY,council_district,weekly,51
2017-08-27,MASTEN,council_district,weekly,43
2017-08-27,NIAGARA,council_district,weekly,37
